epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
174,328.186,1.71045,1.33234,1.67896,0.66209,0.74227,0.76127,0.40506,1.61501,1.27443,1.7411,0.00165746,0.00165746,0.00165746
175,330.116,1.58795,1.35566,1.65165,0.66209,0.74227,0.76127,0.40506,1.61501,1.27443,1.7411,0.00165548,0.00165548,0.00165548
176,332.126,1.65153,1.27832,1.61245,0.69552,0.71134,0.77504,0.4032,1.58848,1.24105,1.70096,0.0016535,0.0016535,0.0016535
177,334.058,1.58461,1.26894,1.57018,0.64117,0.69072,0.7364,0.32993,1.70898,1.35172,1.77642,0.00165152,0.00165152,0.00165152
178,336.002,1.65206,1.31461,1.64905,0.57709,0.79381,0.72029,0.34888,1.66747,1.32699,1.73358,0.00164954,0.00164954,0.00164954
179,337.947,1.55682,1.26812,1.55794,0.57709,0.79381,0.72029,0.34888,1.66747,1.32699,1.73358,0.00164756,0.00164756,0.00164756
180,339.924,1.4655,1.37805,1.53841,0.6279,0.75258,0.71327,0.38748,1.58708,1.32315,1.70232,0.00164558,0.00164558,0.00164558
181,341.846,1.59122,1.35924,1.62786,0.61807,0.75075,0.72342,0.40598,1.55109,1.33791,1.69365,0.0016436,0.0016436,0.0016436
182,343.785,1.65363,1.44976,1.6726,0.61807,0.75075,0.72342,0.40598,1.55109,1.33791,1.69365,0.00164162,0.00164162,0.00164162
183,345.671,1.55632,1.31107,1.54869,0.64199,0.72165,0.74782,0.41596,1.551,1.2724,1.67887,0.00163964,0.00163964,0.00163964
184,347.716,1.60924,1.28305,1.63114,0.68151,0.72165,0.75555,0.4047,1.59866,1.24157,1.70871,0.00163766,0.00163766,0.00163766
185,349.626,1.71484,1.38353,1.58992,0.68151,0.72165,0.75555,0.4047,1.59866,1.24157,1.70871,0.00163568,0.00163568,0.00163568
186,351.524,1.56968,1.37006,1.60688,0.70055,0.74769,0.75624,0.41297,1.59954,1.25142,1.71437,0.0016337,0.0016337,0.0016337
187,353.444,1.58299,1.29999,1.59167,0.76175,0.72165,0.76865,0.42469,1.57472,1.2097,1.69327,0.00163172,0.00163172,0.00163172
188,355.342,1.52057,1.30458,1.53345,0.76175,0.72165,0.76865,0.42469,1.57472,1.2097,1.69327,0.00162974,0.00162974,0.00162974
189,357.272,1.60381,1.3016,1.57477,0.74676,0.73196,0.7687,0.40683,1.62593,1.20115,1.73711,0.00162776,0.00162776,0.00162776
190,359.258,1.59017,1.21352,1.58557,0.66781,0.74227,0.75108,0.40085,1.60218,1.24871,1.72646,0.00162578,0.00162578,0.00162578
191,361.139,1.46552,2.3588,1.42515,0.66781,0.74227,0.75108,0.40085,1.60218,1.24871,1.72646,0.0016238,0.0016238,0.0016238
192,363.036,1.61236,1.34538,1.56712,0.59703,0.76289,0.69313,0.3612,1.61848,1.32189,1.74472,0.00162182,0.00162182,0.00162182
193,365.046,1.64551,1.36557,1.64087,0.6174,0.75258,0.69471,0.34921,1.68812,1.31985,1.7696,0.00161984,0.00161984,0.00161984
194,367.019,1.61694,1.30878,1.54497,0.68094,0.76289,0.74021,0.37441,1.66943,1.29173,1.76076,0.00161786,0.00161786,0.00161786
195,368.902,1.64106,1.31483,1.60247,0.68094,0.76289,0.74021,0.37441,1.66943,1.29173,1.76076,0.00161588,0.00161588,0.00161588
196,370.786,1.59664,1.2747,1.58506,0.80617,0.64319,0.76414,0.39366,1.61698,1.308,1.72679,0.0016139,0.0016139,0.0016139
197,372.64,1.57072,1.29767,1.58285,0.77447,0.6701,0.7337,0.41164,1.53844,1.34938,1.67265,0.00161192,0.00161192,0.00161192
198,374.511,1.58143,1.30649,1.49359,0.77447,0.6701,0.7337,0.41164,1.53844,1.34938,1.67265,0.00160994,0.00160994,0.00160994
199,376.401,1.63651,1.46698,1.57161,0.68849,0.66079,0.72185,0.37425,1.63052,1.39978,1.74446,0.00160796,0.00160796,0.00160796
200,378.363,1.55776,1.42148,1.59413,0.71917,0.68645,0.75432,0.39238,1.61184,1.27094,1.70147,0.00160598,0.00160598,0.00160598
201,380.243,1.67814,1.42862,1.63594,0.71917,0.68645,0.75432,0.39238,1.61184,1.27094,1.70147,0.001604,0.001604,0.001604
202,382.214,1.53621,1.27972,1.58501,0.77845,0.64948,0.75204,0.38781,1.63073,1.22602,1.70142,0.00160202,0.00160202,0.00160202
203,384.173,1.59371,1.33889,1.63087,0.77768,0.70103,0.74682,0.38738,1.6343,1.25458,1.71226,0.00160004,0.00160004,0.00160004
204,386.031,1.6246,1.32047,1.5456,0.77768,0.70103,0.74682,0.38738,1.6343,1.25458,1.71226,0.00159806,0.00159806,0.00159806
205,387.908,1.62355,1.29649,1.59775,0.73751,0.70103,0.75926,0.39288,1.62493,1.24168,1.72321,0.00159608,0.00159608,0.00159608
206,389.877,1.5472,1.27244,1.56107,0.68717,0.72165,0.74821,0.38094,1.70981,1.2093,1.75309,0.0015941,0.0015941,0.0015941
207,391.732,1.55673,1.24303,1.54432,0.68717,0.72165,0.74821,0.38094,1.70981,1.2093,1.75309,0.00159212,0.00159212,0.00159212
208,393.665,1.53668,1.24293,1.55743,0.68235,0.76289,0.73822,0.37912,1.64615,1.23888,1.71703,0.00159014,0.00159014,0.00159014
209,395.613,1.57015,1.26254,1.58449,0.73488,0.74299,0.744,0.37695,1.59734,1.29786,1.6899,0.00158816,0.00158816,0.00158816
210,397.547,1.49736,1.16399,1.49656,0.75403,0.75852,0.76813,0.43903,1.47412,1.24816,1.61653,0.00158618,0.00158618,0.00158618
211,399.493,1.45767,1.27044,1.50941,0.75403,0.75852,0.76813,0.43903,1.47412,1.24816,1.61653,0.0015842,0.0015842,0.0015842
212,401.418,1.56356,1.22114,1.53537,0.72569,0.72165,0.78042,0.43076,1.53902,1.19847,1.65742,0.00158222,0.00158222,0.00158222
213,403.321,1.56347,1.27085,1.58687,0.72659,0.76289,0.78077,0.41446,1.61125,1.19738,1.69167,0.00158024,0.00158024,0.00158024
214,405.356,1.51137,1.17052,1.45843,0.72659,0.76289,0.78077,0.41446,1.61125,1.19738,1.69167,0.00157826,0.00157826,0.00157826
215,407.339,1.45556,1.16407,1.51502,0.74222,0.73196,0.75589,0.39224,1.61639,1.20672,1.69943,0.00157628,0.00157628,0.00157628
216,409.372,1.57238,1.21089,1.59147,0.74603,0.68041,0.75277,0.39402,1.5938,1.2275,1.67669,0.0015743,0.0015743,0.0015743
217,411.265,1.44096,1.13957,1.50026,0.74603,0.68041,0.75277,0.39402,1.5938,1.2275,1.67669,0.00157232,0.00157232,0.00157232
218,413.166,1.53544,1.20267,1.46196,0.71648,0.73196,0.7618,0.41635,1.54193,1.19289,1.63316,0.00157034,0.00157034,0.00157034
219,415.109,1.49104,1.20924,1.56835,0.72952,0.72165,0.74316,0.42857,1.48958,1.17313,1.612,0.00156836,0.00156836,0.00156836
220,417.095,1.44579,1.18594,1.52216,0.72952,0.72165,0.74316,0.42857,1.48958,1.17313,1.612,0.00156638,0.00156638,0.00156638
221,419.045,1.5726,2.07551,1.54144,0.75599,0.70103,0.73363,0.41383,1.58567,1.22323,1.66716,0.0015644,0.0015644,0.0015644
222,421.005,1.45154,1.14777,1.4992,0.71596,0.70163,0.72313,0.39158,1.65009,1.23742,1.70535,0.00156242,0.00156242,0.00156242
223,422.941,1.49038,1.18399,1.49518,0.71596,0.70163,0.72313,0.39158,1.65009,1.23742,1.70535,0.00156044,0.00156044,0.00156044
224,425.007,1.40627,1.21063,1.40146,0.7419,0.70103,0.72088,0.38432,1.60816,1.24712,1.70343,0.00155846,0.00155846,0.00155846
225,426.974,1.52612,1.19378,1.53821,0.75757,0.63918,0.72673,0.39195,1.59514,1.19456,1.67878,0.00155648,0.00155648,0.00155648
226,428.976,1.52721,1.20856,1.56573,0.69565,0.70693,0.75511,0.40864,1.57046,1.21991,1.67199,0.0015545,0.0015545,0.0015545
227,430.867,1.4437,1.2191,1.39511,0.69565,0.70693,0.75511,0.40864,1.57046,1.21991,1.67199,0.00155252,0.00155252,0.00155252
228,432.81,1.35461,1.13197,1.45276,0.67508,0.72165,0.73628,0.41914,1.51781,1.28422,1.64701,0.00155054,0.00155054,0.00155054
229,434.726,1.48772,1.29166,1.52947,0.67589,0.76289,0.74248,0.42103,1.53127,1.29632,1.63671,0.00154856,0.00154856,0.00154856
230,436.66,1.48942,1.13301,1.52179,0.67589,0.76289,0.74248,0.42103,1.53127,1.29632,1.63671,0.00154658,0.00154658,0.00154658
231,438.58,1.50889,1.10855,1.47854,0.6988,0.72165,0.73549,0.41262,1.57636,1.29366,1.65024,0.0015446,0.0015446,0.0015446
232,440.591,1.57702,1.31259,1.52298,0.62393,0.76289,0.72477,0.39107,1.60418,1.29391,1.67388,0.00154262,0.00154262,0.00154262
233,442.519,1.51528,1.21366,1.49756,0.62393,0.76289,0.72477,0.39107,1.60418,1.29391,1.67388,0.00154064,0.00154064,0.00154064
234,444.412,1.47524,1.16222,1.51033,0.7457,0.69535,0.73173,0.3864,1.6117,1.23616,1.69587,0.00153866,0.00153866,0.00153866
235,446.324,1.47015,1.19033,1.47608,0.75384,0.69459,0.72341,0.40369,1.5322,1.20306,1.66587,0.00153668,0.00153668,0.00153668
236,448.228,1.40216,1.10334,1.45151,0.75384,0.69459,0.72341,0.40369,1.5322,1.20306,1.66587,0.0015347,0.0015347,0.0015347
237,450.176,1.56162,1.19849,1.46163,0.73075,0.75258,0.74908,0.42885,1.5345,1.19786,1.66628,0.00153272,0.00153272,0.00153272
238,452.24,1.58553,1.20778,1.52183,0.71829,0.70975,0.75773,0.37731,1.70735,1.20996,1.75291,0.00153074,0.00153074,0.00153074
239,454.112,1.4769,1.09869,1.50778,0.71829,0.70975,0.75773,0.37731,1.70735,1.20996,1.75291,0.00152876,0.00152876,0.00152876
240,456.085,1.61852,1.15694,1.4716,0.70745,0.69806,0.74268,0.37696,1.70331,1.23096,1.71852,0.00152678,0.00152678,0.00152678
